codigo_postal,nombre,provincia
15189,SOUTO (CELASDEPEIRO),A Coruña/La Coruña
15189,TARRIO (TARRIO),A Coruña/La Coruña
15189,TORÑO,A Coruña/La Coruña
15189,VALIÑAS (CELAS DE PEIRO),A Coruña/La Coruña
15189,VINSEIRA PEQUENA,A Coruña/La Coruña
15189,XALO,A Coruña/La Coruña
15189,XAMOZO,A Coruña/La Coruña
15189,XIAN (TROVE),A Coruña/La Coruña
15190,CASTIÑEIRA (MESOIRO),A Coruña/La Coruña
15190,CURRELOS (MESOIRO),A Coruña/La Coruña
15190,FEANS (MESOIRO),A Coruña/La Coruña
15190,"MESOIRO (CORUÑA, A)",A Coruña/La Coruña
15190,"OBRADOIRO, URBANIZACION",A Coruña/La Coruña
15190,POLIGONO DE POCOMACO,A Coruña/La Coruña
15190,VIO,A Coruña/La Coruña
15191,ALDEA DE RIO,A Coruña/La Coruña
15191,BARRAL (RIO),A Coruña/La Coruña
15191,CAMIÑO DE PEÑAMOA,A Coruña/La Coruña
15191,CAMPO DE AGROXIN,A Coruña/La Coruña
15191,"COIDAL, O",A Coruña/La Coruña
15191,"COSTA, A",A Coruña/La Coruña
15191,EIRAVELLA,A Coruña/La Coruña
15191,FONTAN (RIO),A Coruña/La Coruña
15191,MAZAIDO (RIO-VISMA),A Coruña/La Coruña
15191,"ROCIOS, OS",A Coruña/La Coruña
15191,VENTORRILLO (RIO-VISMA),A Coruña/La Coruña
15191,VISMA (SAN PEDRO),A Coruña/La Coruña
15191,"XOURA, A",A Coruña/La Coruña
15192,CARRACEDO (ZAPATEIRA),A Coruña/La Coruña
15192,LAVEDRA,A Coruña/La Coruña
15192,"PONTE DA PEDRA (ZAPATEIRA, A)",A Coruña/La Coruña
15192,PORTELA (RIO),A Coruña/La Coruña
15196,"QUEIXAS, DE (LONDOÑO), ESTACION",A Coruña/La Coruña
15198,BARRIO (CELAS DE PEIRO),A Coruña/La Coruña
15198,CASTELO (CELASDEPEIRO),A Coruña/La Coruña
15198,CELAS (CELAS PEIRO),A Coruña/La Coruña
15198,CELAS DE ABAIXO (CELASDEPEIRO),A Coruña/La Coruña
15198,CELAS DE ARRIBA (CELASDEPEIRO),A Coruña/La Coruña
15198,CELAS DE PEIRO,A Coruña/La Coruña
15198,FOLGUEIRA (CELASDEPEIRO),A Coruña/La Coruña
15198,FORNOS (CELASDEPEIRO),A Coruña/La Coruña
15198,HERMIDA DE TERNANDE,A Coruña/La Coruña
15198,PEIRO DE ARRIBA,A Coruña/La Coruña
15198,SUEIRO,A Coruña/La Coruña
15198,VILAR (CELASDEPEIRO),A Coruña/La Coruña
15198,VILAVERDE (CELASDEPEIRO),A Coruña/La Coruña
15198,VINSEIRA GRANDE,A Coruña/La Coruña
15199,LAMELAS (LEDOÑO),A Coruña/La Coruña
15199,LEDOÑO,A Coruña/La Coruña
15199,ORRO (LEDOÑO),A Coruña/La Coruña
15199,PEIRO DE ABAIXO,A Coruña/La Coruña
15199,SOUTO (LEDOÑO),A Coruña/La Coruña
15199,VEIGA (SAN SILVESTRE LEDOÑO),A Coruña/La Coruña
15200,NOIA,A Coruña/La Coruña
15210,ABRUÑEIRAS (AGRADEBARRO),A Coruña/La Coruña
15210,AGRA DE BARRO,A Coruña/La Coruña
15210,AGRA DE CURRAIS,A Coruña/La Coruña
15210,AGUALEVADA (AGRA DE BARRO),A Coruña/La Coruña
15210,ALDEA DE ARRIBA (AGRA DE BARRO),A Coruña/La Coruña
15210,ALVARISA,A Coruña/La Coruña
15210,BARRO (AGRADEBARRO),A Coruña/La Coruña
15210,CACHEIROS (AGRABARRO),A Coruña/La Coruña
15210,CAÑEIRA,A Coruña/La Coruña
15210,CARCASIA (AGRA DE BARRO),A Coruña/La Coruña
15210,FIALLA,A Coruña/La Coruña
15210,FONTEFRIA (OUSOÑO),A Coruña/La Coruña
15210,IGLESIA (AGRADEBARRO),A Coruña/La Coruña
15210,LOXE,A Coruña/La Coruña
15210,MANLE,A Coruña/La Coruña
15210,ORRO (EIROA),A Coruña/La Coruña
15210,ORTA (LESENDE),A Coruña/La Coruña
15210,OUSOÑO,A Coruña/La Coruña
15210,PIÑEIRO (OUSOÑO),A Coruña/La Coruña
15210,RASA DE ABAIXO,A Coruña/La Coruña
15210,RASA DE ARRIBA,A Coruña/La Coruña
15210,RIOS DO PORTO,A Coruña/La Coruña
15210,SABUGUEIRO (OUSOÑO),A Coruña/La Coruña
15210,SAMEIRO,A Coruña/La Coruña
15210,SAN XUSTO (OUSOÑO),A Coruña/La Coruña
15210,SEDOFEITO (OUSOÑO),A Coruña/La Coruña
15210,TELLEIRO,A Coruña/La Coruña
15210,TORRIÑA (OUSOÑO),A Coruña/La Coruña
15210,TOXEIRA (OUSOÑO),A Coruña/La Coruña
15210,VILANOVA (EIROA),A Coruña/La Coruña
15210,VILAR BELLO (OUSOÑO),A Coruña/La Coruña
15210,VILAR DE OUSOÑO,A Coruña/La Coruña
15210,VISTA ALEGRE (AGRADEBARRO),A Coruña/La Coruña
15210,VISTA HERMOSA,A Coruña/La Coruña
15210,XILVIR DE ABAIXO,A Coruña/La Coruña
15210,XILVIR DE ARRIBA,A Coruña/La Coruña
15211,AGRELO (ROO),A Coruña/La Coruña
15211,ALVEDIDA,A Coruña/La Coruña
15211,CASTRO (ROO),A Coruña/La Coruña
15211,LIÑAIO (ROA),A Coruña/La Coruña
15211,MATO (ROO),A Coruña/La Coruña
15211,MIROU (PONTE DE DON ALONSO),A Coruña/La Coruña
15211,MUIÑO (ROO),A Coruña/La Coruña
15211,NIMO,A Coruña/La Coruña
15211,PARADELA (ROO),A Coruña/La Coruña
15211,PASTORIZA (ROO),A Coruña/La Coruña
15211,PONTE DE DON ALONSO,A Coruña/La Coruña
15211,SAMPAIO (ROO),A Coruña/La Coruña
15211,TAMBRE (ROO),A Coruña/La Coruña
15211,VILAFABEIRO,A Coruña/La Coruña
15211,VILAVERDE (ROO),A Coruña/La Coruña
15212,AFEOSA,A Coruña/La Coruña
15212,AGUIEIRA (VILACOBA),A Coruña/La Coruña
15212,BEXERES,A Coruña/La Coruña
15212,CAIRO (VILACOBA),A Coruña/La Coruña
15212,COMPARADA,A Coruña/La Coruña
15212,LESENDE,A Coruña/La Coruña
15212,MARSELLE,A Coruña/La Coruña
15212,MINAS DE SAN FINX,A Coruña/La Coruña
15212,MIRON (VILACOBA),A Coruña/La Coruña
15212,QUINTANS (LESENDE),A Coruña/La Coruña
15212,SAN FINS (VILACOBA),A Coruña/La Coruña
15212,SERVIA (VILACOBA),A Coruña/La Coruña
15212,SILVA REDONDA (VILACOBA),A Coruña/La Coruña
15212,SOUTOREDONDO,A Coruña/La Coruña
15212,VILACOBA,A Coruña/La Coruña
15212,VILAR (VILACOVA),A Coruña/La Coruña
15212,XESTOSO (VILACOBA),A Coruña/La Coruña
15213,ARGOTE,A Coruña/La Coruña
15213,COSTANEIRA,A Coruña/La Coruña
15213,CRUCIÑA,A Coruña/La Coruña
15213,PAZOS (ARGOTE),A Coruña/La Coruña
15213,PEROUTA,A Coruña/La Coruña
15213,PIRILLUEIRO,A Coruña/La Coruña
15213,SAN BRICIO,A Coruña/La Coruña
15214,ALDEAGRANDE (MINAS SAN FINX),A Coruña/La Coruña
15214,BERRIMES (LOUSAME),A Coruña/La Coruña
15214,BOUCIÑAS (LOUSAME),A Coruña/La Coruña
15214,BRANDIA (LOUSAME),A Coruña/La Coruña
15214,CASTRO (LOUSAME),A Coruña/La Coruña
15214,CERQUIDES,A Coruña/La Coruña
15214,CHAVE,A Coruña/La Coruña
15214,COSTA (LOUSAME),A Coruña/La Coruña
15214,CRUIDO,A Coruña/La Coruña
15214,FILGUEIRA (LOUSAME),A Coruña/La Coruña
15214,GANDARELA (LOUSAME),A Coruña/La Coruña
15214,LOUSAME,A Coruña/La Coruña
15214,MAXIDE,A Coruña/La Coruña
15214,MOSTEIRO (ARGALO),A Coruña/La Coruña
15214,OUTEIRO (LOUSAME),A Coruña/La Coruña
15214,PASTORIZA (LOUSAME),A Coruña/La Coruña
15214,PORTELA (SANFINS),A Coruña/La Coruña
15214,PORTOBRAVO,A Coruña/La Coruña
15214,QUINTANS DE BERRIMES,A Coruña/La Coruña
15214,SEOANE (LOUSAME),A Coruña/La Coruña
15214,SILVA (LOUSAME),A Coruña/La Coruña
15215,ALDARIZ,A Coruña/La Coruña
15215,ARRIBAS (FRUIME),A Coruña/La Coruña
15215,BURZO,A Coruña/La Coruña
15215,"CABALERIZA, A",A Coruña/La Coruña
15215,CES,A Coruña/La Coruña
15215,FRUIME,A Coruña/La Coruña
15215,MILLON,A Coruña/La Coruña
15215,SOBREVIÑAS,A Coruña/La Coruña
15215,VILAS (FRUIME),A Coruña/La Coruña
15215,ZARAMAGOSO,A Coruña/La Coruña
15216,ABEIJON,A Coruña/La Coruña
15216,ABELENDO (TALLARA),A Coruña/La Coruña
15216,BARREIRA (TALLARA),A Coruña/La Coruña
15216,CARANTOÑA (TALLARA),A Coruña/La Coruña
15216,CERNANDE,A Coruña/La Coruña
15216,CRUCEIRO (TALLARA),A Coruña/La Coruña
15216,IGLESIA (TALLARA),A Coruña/La Coruña
15216,MARRACIN DE ABAIXO,A Coruña/La Coruña
15216,MARRACIN DE ARRIBA,A Coruña/La Coruña
15216,MEIXONFRIO (TALLARA),A Coruña/La Coruña
15216,MERELLE (TALLARA),A Coruña/La Coruña
15216,PORTELA (TALLARA),A Coruña/La Coruña
15216,POUSADA (TALLARA),A Coruña/La Coruña
15216,SAN GUIÑALA,A Coruña/La Coruña
15216,SAN ROQUIÑO (TALLARA),A Coruña/La Coruña
15216,TALLARA,A Coruña/La Coruña
15216,VILAR (TALLARA),A Coruña/La Coruña
15217,ARGALO,A Coruña/La Coruña
15217,"BAIA, A",A Coruña/La Coruña
15217,BALBARGOS,A Coruña/La Coruña
15217,BECOLLO,A Coruña/La Coruña
15217,BEIRO,A Coruña/La Coruña
15217,BERGONDO (OBRE),A Coruña/La Coruña
15217,CABRUNS (OBRE),A Coruña/La Coruña
15217,CANABAL (ARGALO),A Coruña/La Coruña
15217,DEVESA (ARGALO),A Coruña/La Coruña
15217,ENTRERRIOS (ARGALO),A Coruña/La Coruña
15217,FIGUEIRA (ARGALO),A Coruña/La Coruña
15217,FONTE PERNAL,A Coruña/La Coruña
15217,MAROÑAS (OBRE),A Coruña/La Coruña
15217,MIRAFLORES (ARGALO),A Coruña/La Coruña
15217,NEGRAL,A Coruña/La Coruña
15217,OBRE (NOIA),A Coruña/La Coruña
15217,PEREIRO DE ABAIXO (OBRE),A Coruña/La Coruña
15217,PEREIRO DE ARRIBA (OBRE),A Coruña/La Coruña
15217,PIÑEIRO (ARGALO),A Coruña/La Coruña
15217,REGO DE HORTA (OBRE),A Coruña/La Coruña
15217,TORNO (ARGALO),A Coruña/La Coruña
15217,VILABOA (ARGALO),A Coruña/La Coruña
15218,AMOREIRA,A Coruña/La Coruña
15218,ANTELO,A Coruña/La Coruña
15218,BOA (NOIA),A Coruña/La Coruña
15218,BOIRO (BOA),A Coruña/La Coruña
15218,BOUZAS (BOA),A Coruña/La Coruña
15218,CABALO,A Coruña/La Coruña
15218,CARREIRA (BOA),A Coruña/La Coruña
15218,CHOUZA (BOA),A Coruña/La Coruña
15218,CORRAL DE ABAIXO (BOA),A Coruña/La Coruña
15218,CORRAL DE ARRIBA (BOA),A Coruña/La Coruña
15218,CORREDOIRA (BOA),A Coruña/La Coruña
15218,DEVESA (BOA),A Coruña/La Coruña
15218,FIEIRO (BOA),A Coruña/La Coruña
15218,FONTENLA (BOA),A Coruña/La Coruña
15218,HORNANDA,A Coruña/La Coruña
15218,IGLESIA (BOA),A Coruña/La Coruña
15218,MILLARONDELO,A Coruña/La Coruña
15218,MIRUSO,A Coruña/La Coruña
15218,NAVAL,A Coruña/La Coruña
15218,REDONDELO (BOA),A Coruña/La Coruña
15218,RIVEIRO (BOA),A Coruña/La Coruña
15218,SINO (BOA),A Coruña/La Coruña
15218,SOUTELO (BOA),A Coruña/La Coruña
15218,SOUTO (BOA),A Coruña/La Coruña
15218,TARAMANCOS,A Coruña/La Coruña
15218,TELLEIRA (BOA),A Coruña/La Coruña
15218,VILAR (BOA),A Coruña/La Coruña
15220,BERTAMIRANS (ORTOÑO),A Coruña/La Coruña
15228,CANTALARRANA (ORTOÑO),A Coruña/La Coruña
15228,CARBALLIDO (ORTOÑO),A Coruña/La Coruña
15228,CASALIÑO,A Coruña/La Coruña
15228,"CONDOMIÑA, A (ORTOÑO)",A Coruña/La Coruña
15228,"CORTES DE ABAIXO, AS (ORTOÑO)",A Coruña/La Coruña
15228,"CORTES DE ARRIBA, AS (ORTOÑO)",A Coruña/La Coruña
15228,"IGREXA, A (ORTOÑO)",A Coruña/La Coruña
15228,"INSTRUMENTO, O (ORTOÑO)",A Coruña/La Coruña
15228,LAPIDO (ORTOÑO),A Coruña/La Coruña
15228,MAGUXE,A Coruña/La Coruña
15228,ORTOÑIÑO,A Coruña/La Coruña
15228,ORTOÑO (SAN XOAN),A Coruña/La Coruña
15228,"PEDREGAL, O (ORTOÑO)",A Coruña/La Coruña
15228,"PUNXEIRAS ALTAS, AS",A Coruña/La Coruña
15228,"PUNXEIRAS BAIXAS, AS",A Coruña/La Coruña
15228,"SANTO, O (ORTOÑO)",A Coruña/La Coruña
15228,SISALDE (ORTOÑO),A Coruña/La Coruña
15229,AUGAPESADA,A Coruña/La Coruña
15229,BAROUTA,A Coruña/La Coruña
15229,CARREIRA (AGUAPESADA),A Coruña/La Coruña
15229,CARREIRA (AMES),A Coruña/La Coruña
15229,CASAL (AGUAPESADA),A Coruña/La Coruña
15229,CASAS DO MONTE,A Coruña/La Coruña
15229,CASTELO (AGUAPESADA),A Coruña/La Coruña
15229,CASTIÑEIRO DE LOBO,A Coruña/La Coruña
15229,CASTRIGO,A Coruña/La Coruña
15229,CERDEIRAS (AGUAPESADA),A Coruña/La Coruña
15229,COVAS (SANTO ESTEVO),A Coruña/La Coruña
15229,CRUXEIRAS (AUGAPESADA),A Coruña/La Coruña
15229,ESTRELLA,A Coruña/La Coruña
15229,IGLESIA (AGUAPESADA),A Coruña/La Coruña
15229,LAMAS (AGUAPESADA),A Coruña/La Coruña
15229,MONTIÑO,A Coruña/La Coruña
15229,OCA (AGUAPESADA),A Coruña/La Coruña
15229,OUTEIRO (AGUAPESADA),A Coruña/La Coruña
15229,PADRON (AGUAPESADA),A Coruña/La Coruña
15229,PEDRAS (AGUAPESEDA),A Coruña/La Coruña
15229,PEDROUZOS (AGUAPESADA),A Coruña/La Coruña
15229,PEGARIÑOS,A Coruña/La Coruña
15229,POUSADA (AGUAPESADA),A Coruña/La Coruña
15229,PROUPIN,A Coruña/La Coruña
15229,QUINTANS (AGUAPESADA),A Coruña/La Coruña
15229,SEARES DE ABAIXO (AMES),A Coruña/La Coruña
15229,SEARES DE ARRIBA (AMES),A Coruña/La Coruña
15229,VILAR (AGUAPESADA),A Coruña/La Coruña
15230,AREOSA (OUTES),A Coruña/La Coruña
15230,CANIZOS,A Coruña/La Coruña
15230,CANLE (NOIA),A Coruña/La Coruña
15230,"CARREIRA, A (OUTES)",A Coruña/La Coruña
15230,CEPA (OUTES),A Coruña/La Coruña
15230,CUTUREIRA,A Coruña/La Coruña
15230,"FONTE, A (ENTINS-SANTA MARIA)",A Coruña/La Coruña
15230,OUTES,A Coruña/La Coruña
15230,RIO DE OUTES,A Coruña/La Coruña
15230,SERRA DE OUTES,A Coruña/La Coruña
15236,"BARREIRA, A (TARAS)",A Coruña/La Coruña
15236,"CEILAN, PASAXE DE",A Coruña/La Coruña
15236,COIRADAS,A Coruña/La Coruña
15236,CONCHIDO (TARAS),A Coruña/La Coruña
15236,ENTINS (SANTA MARIA),A Coruña/La Coruña
15236,ESPIÑEIRO (TARAS),A Coruña/La Coruña
15236,FONTENLOS (TARAS),A Coruña/La Coruña
15236,PAZO (TARAS),A Coruña/La Coruña
15236,PAZOS (ENTINS-SANTA MARIA),A Coruña/La Coruña
15236,"REGO, O (ENTINS-SANTA MARIA)",A Coruña/La Coruña
15236,REGO,A Coruña/La Coruña
15236,RIBA DA FONTE,A Coruña/La Coruña
15236,RIBA DE MAR,A Coruña/La Coruña
15236,RIVAS DE MAR,A Coruña/La Coruña
15236,SEILAN (TARAS),A Coruña/La Coruña
15236,"SINO, O (TARAS)",A Coruña/La Coruña
15236,TARAS (SAN XIAN),A Coruña/La Coruña
15236,TARAS,A Coruña/La Coruña
15236,VILAFERREIROS,A Coruña/La Coruña
15237,BANZAS,A Coruña/La Coruña
15237,"BRENZO, O",A Coruña/La Coruña
15237,BUISTE,A Coruña/La Coruña
15237,CABANA MOURA,A Coruña/La Coruña
15237,"CASAIS, OS (ENTINS)",A Coruña/La Coruña
15237,CASTIÑA,A Coruña/La Coruña
15237,"COSTIÑA, A (ENTINS)",A Coruña/La Coruña
15237,"COTRO, O (SANTO OURENTE DE ENTINS)",A Coruña/La Coruña
15237,"CRUCEIRO, O (ENTINS)",A Coruña/La Coruña
15237,"CURRO, O (SANTO OURENTE DE ENTINS)",A Coruña/La Coruña
15237,"ESFARRAPA, A (ENTINS)",A Coruña/La Coruña
15237,"FORMIGUEIRO, O (ENTINS)",A Coruña/La Coruña
15237,GALTEIROS (ENTINS),A Coruña/La Coruña
15237,GULFIAN,A Coruña/La Coruña
15237,LAVACOLLA (ENTINS),A Coruña/La Coruña
15237,LUGAR DE ARRIBA (ENTINS),A Coruña/La Coruña
15237,MOURELOS (ENTINS),A Coruña/La Coruña
15237,"MUIÑOS, OS (ENTINS)",A Coruña/La Coruña
15237,OROÑA,A Coruña/La Coruña
15237,OUSESENDE,A Coruña/La Coruña
15237,"PIÑEIRO, O (ENTINS)",A Coruña/La Coruña
15237,"POZA, A (ENTINS)",A Coruña/La Coruña
15237,QUINTELA (ENTINS),A Coruña/La Coruña
15237,SACIDO,A Coruña/La Coruña
15237,SANTO OURENTE DE ENTINS (SANTO OURENTE),A Coruña/La Coruña
15237,SARNON (ENTINS),A Coruña/La Coruña
15237,"SEARA, A (ENTINS)",A Coruña/La Coruña
15237,"VALADO, O (ENTINS)",A Coruña/La Coruña
15237,VALEIXO,A Coruña/La Coruña
15237,"VILAR, O (ENTINS)",A Coruña/La Coruña
15237,"VILAR, O (SANTO OURENTE DE ENTINS)",A Coruña/La Coruña
15238,"BARCO, O (CHACIN)",A Coruña/La Coruña
15238,"BARGO, O (CHACIN)",A Coruña/La Coruña
15238,BERRES (CHACIN),A Coruña/La Coruña
15238,BOEL (CHACIN),A Coruña/La Coruña
15238,CASTELAN,A Coruña/La Coruña
15238,CHACIN (MAZARICOS),A Coruña/La Coruña
15238,FONTEMOURENTE,A Coruña/La Coruña
15238,GOSOLFRE,A Coruña/La Coruña
15238,LAMASAPIN,A Coruña/La Coruña
15238,LANTAROU,A Coruña/La Coruña
15238,LOURIDO (MATASUEIRO-SAN LOURENZO),A Coruña/La Coruña
15238,RODEIRO (OUTES-CHACIN),A Coruña/La Coruña
15238,SANTA BAIA (CHACIN),A Coruña/La Coruña
15238,VILARIÑO (CHACIN),A Coruña/La Coruña
15238,VIOJO,A Coruña/La Coruña
15239,CAMBEIRO DE ABAIXO (VALLADARES),A Coruña/La Coruña
15239,CAMBEIRO DE ARRIBA (VALLADARES),A Coruña/La Coruña
15239,"CARBALLA, A (VALLADARES)",A Coruña/La Coruña
15239,CARLEO DE ABAIXO,A Coruña/La Coruña
15239,CARLEO DE ARRIBA,A Coruña/La Coruña
15239,CARREIRA (VALLADARES),A Coruña/La Coruña
15239,CASTELO (VALLADARES),A Coruña/La Coruña
15239,"COUTO, O (VALLADARES)",A Coruña/La Coruña
15239,CURES (VALLADARES),A Coruña/La Coruña
15239,ESPERANTE (VALLADARES),A Coruña/La Coruña
15239,"FAMELGA, A (VALLADARES)",A Coruña/La Coruña
15239,GOSENDE (VALLADARES),A Coruña/La Coruña
15239,GUIMAREI,A Coruña/La Coruña
15239,LESTAIO,A Coruña/La Coruña
15239,LOIOS (VALLADARES),A Coruña/La Coruña
15239,LOUREDO (VALLADARES),A Coruña/La Coruña
15239,LUCIL,A Coruña/La Coruña
15239,MASTONTAN,A Coruña/La Coruña
15239,MIRAS (VALLADARES),A Coruña/La Coruña
15239,MOLEDO,A Coruña/La Coruña
15239,PEDRAFITA (VALLADARES),A Coruña/La Coruña
15239,PEDROLO,A Coruña/La Coruña
15239,SANDE DE ABAIXO,A Coruña/La Coruña
15239,SANDE DE ARRIBA,A Coruña/La Coruña
15239,SENDON (VALLADARES),A Coruña/La Coruña
15239,TERELLE,A Coruña/La Coruña
15239,TORRE (VALLADARES),A Coruña/La Coruña
15239,"TORRE, A (MATASUEIRO)",A Coruña/La Coruña
15239,"TOUZAS, AS (VALLADARES)",A Coruña/La Coruña
15239,VALADARES (SAN MIGUEL),A Coruña/La Coruña
15239,"VILA DO MONTE, A",A Coruña/La Coruña
15239,VILAR (MIRAS),A Coruña/La Coruña
15239,"VILAR DE OUTES, O",A Coruña/La Coruña
15239,"VILAR, O (VALLADARES)",A Coruña/La Coruña
15239,VISTA ALEGRE (VALLADARES),A Coruña/La Coruña
15239,XENDIL,A Coruña/La Coruña
15240,CREO,A Coruña/La Coruña
15240,DEVESA (ESTEIRO),A Coruña/La Coruña
15240,ESTEIRO (SILVOSA),A Coruña/La Coruña
15240,ESTEIRO,A Coruña/La Coruña
15240,INSUELA (ESTEIRO),A Coruña/La Coruña
15240,LAXE (ESTEIRO) (STA.MARIÑA),A Coruña/La Coruña
15240,MAYO,A Coruña/La Coruña
15240,MERCELLE,A Coruña/La Coruña
15240,PORTIÑO DE MAIO,A Coruña/La Coruña
15240,REBOREDO (ESTEIRO),A Coruña/La Coruña
15240,RIBEIRA DE CREO,A Coruña/La Coruña
15240,RIOMAIOR (ESTEIRO),A Coruña/La Coruña
15240,SILVOSA (ESTEIRO),A Coruña/La Coruña
15240,SOLLEIROS,A Coruña/La Coruña
15240,TRION,A Coruña/La Coruña
15240,UHIA,A Coruña/La Coruña
15250,CAMPO DAS CORTES (MUROS EXTRARRADIO),A Coruña/La Coruña
15250,MUROS EXTRARRADIO,A Coruña/La Coruña
15250,MUROS,A Coruña/La Coruña
15256,ABELEIROAS,A Coruña/La Coruña
15256,ALBORES,A Coruña/La Coruña
15256,ATAN,A Coruña/La Coruña
15256,BAOS (MAZARICOS),A Coruña/La Coruña
15256,BON XESUS (MAZARICOS),A Coruña/La Coruña
15256,BUSTO (MAZARICOS),A Coruña/La Coruña
15256,CACHEIRO (MAZARICOS),A Coruña/La Coruña
15256,COLUNS (MAZARICOS),A Coruña/La Coruña
15256,CORZON,A Coruña/La Coruña
15256,CUIÑA (MAZARICOS),A Coruña/La Coruña
15256,EIRON,A Coruña/La Coruña
15256,ESPIGAS,A Coruña/La Coruña
15256,FOXAS (MAZARICOS),A Coruña/La Coruña
15256,GUEIMA,A Coruña/La Coruña
15256,LUGARNOVO,A Coruña/La Coruña
15256,MAMOAS DE MAROÑA,A Coruña/La Coruña
15256,MAROÑAS (MAZARICOS),A Coruña/La Coruña
15256,MAZARICOS,A Coruña/La Coruña
15256,MOLLON (MAZARICOS),A Coruña/La Coruña
15256,PONTE OLVEIRA (MAZARICOS),A Coruña/La Coruña
15256,QUINTANS (MAZARICOS),A Coruña/La Coruña
15256,SANTA MARIÑA (MAZARICOS),A Coruña/La Coruña
15256,VILAR (MAZARICOS),A Coruña/La Coruña
15257,ALGUEIRON,A Coruña/La Coruña
15257,ASENSO,A Coruña/La Coruña
15257,BOURA (COIRO),A Coruña/La Coruña
15257,CHOUPANA (MAZARICOS),A Coruña/La Coruña
15257,GANDARA (COIRO),A Coruña/La Coruña
15257,MONDIN,A Coruña/La Coruña
15257,MONTEAGUDO (MAZARICOS),A Coruña/La Coruña
15257,PAZOS (COIRO),A Coruña/La Coruña
15257,PONTE SENDON,A Coruña/La Coruña
15257,PONTENOVA (MAZARICOS),A Coruña/La Coruña
15257,SANDE (MAZARICOS),A Coruña/La Coruña
15258,AGAR (MAZARICOS),A Coruña/La Coruña
15258,ARCOS (ARCOS),A Coruña/La Coruña
15258,ARGUEIRON,A Coruña/La Coruña
15258,BEBA,A Coruña/La Coruña
15258,CABANUDE (ARCOS),A Coruña/La Coruña
15258,CASTRELO (MAZARICOS),A Coruña/La Coruña
15258,CIVES DE ARRIBA,A Coruña/La Coruña
15258,CIVES,A Coruña/La Coruña
15258,COIRO (MAZARICOS),A Coruña/La Coruña
15258,CORRUBEDO (MAZARICOS),A Coruña/La Coruña
15258,CURRA (ARCOS),A Coruña/La Coruña
15258,ENXILDE,A Coruña/La Coruña
15258,ESPIÑAREIRO,A Coruña/La Coruña
15258,FIEIRO (ARCOS),A Coruña/La Coruña
15258,FIRVADO,A Coruña/La Coruña
15258,FONTAN (MAZARICOS),A Coruña/La Coruña
15258,FORIÑO,A Coruña/La Coruña
15258,FORNIS,A Coruña/La Coruña
15258,GODON (MAZARICOS),A Coruña/La Coruña
15258,INSUA (MAZARICOS),A Coruña/La Coruña
15258,LAGO (MAZARICOS),A Coruña/La Coruña
15258,LOUREIRO (MAZARICOS),A Coruña/La Coruña
15258,LUGARIÑO,A Coruña/La Coruña
15258,MANDA,A Coruña/La Coruña
15258,NOVEIRA,A Coruña/La Coruña
15258,OUTEIRO (MAZARICOS),A Coruña/La Coruña
15258,OUTEIRO DE BOIS,A Coruña/La Coruña
15258,OUTEIROS (MAZARICOS),A Coruña/La Coruña
15258,PICARAÑA (MAZARICOS),A Coruña/La Coruña
15258,"PICOTA, A (MAZARICOS)",A Coruña/La Coruña
15258,PIDRE,A Coruña/La Coruña
15258,PINO VAL (MAZARICOS),A Coruña/La Coruña
15258,REBOREDO (ARCOS),A Coruña/La Coruña
15258,RIVEIRATORTA,A Coruña/La Coruña
15258,SAN CRISTOBO (MAZARICOS),A Coruña/La Coruña
15258,SERRANS (MAZARICOS),A Coruña/La Coruña
15258,SUEVOS (MAZARICOS),A Coruña/La Coruña
15258,VILAR DE COSTA,A Coruña/La Coruña
15258,VILAR,A Coruña/La Coruña
15258,VILARIÑO (MAZARICOS),A Coruña/La Coruña
15258,XIAN (ARCOS),A Coruña/La Coruña
15259,ABESADA (PORTUGALETE),A Coruña/La Coruña
15259,ACEA (PORTUGALETE),A Coruña/La Coruña
15259,ALIVA,A Coruña/La Coruña
15259,ANIDO (PORTUGALETE),A Coruña/La Coruña
15259,ARRIBA (PORTUGALETE),A Coruña/La Coruña
15259,BOA VISTA (PORTUGALETE),A Coruña/La Coruña
15259,BURLEO,A Coruña/La Coruña
15259,CABANEIRO (PORTUGALETE),A Coruña/La Coruña
15259,CAMPO DAS CORTES,A Coruña/La Coruña
15259,CANCELIÑO,A Coruña/La Coruña
15259,CARACUSTA,A Coruña/La Coruña
15259,CASTELO (PORTUGALETE),A Coruña/La Coruña
15259,COBA DE GATOS,A Coruña/La Coruña
15259,EIROA (PORTUGALETE),A Coruña/La Coruña
15259,FONDO (PORTUGALETE),A Coruña/La Coruña
15259,LAXE (PORTUGALETE),A Coruña/La Coruña
15259,MONTERREDONDO,A Coruña/La Coruña
15259,MUIÑO DO VENTO (PORTUGALETE),A Coruña/La Coruña
15259,PORTUGALETE,A Coruña/La Coruña
15259,PRADO (PORTUGALETE),A Coruña/La Coruña
15259,REBORDELO (PORTUGALETE),A Coruña/La Coruña
15259,RETORTA (PORTUGALETE),A Coruña/La Coruña
15259,ROLA,A Coruña/La Coruña
15259,SERRES (PORTUGALETE),A Coruña/La Coruña
15259,SESTAIO (PORTUGALETE),A Coruña/La Coruña
15259,VADERNADO,A Coruña/La Coruña
15259,VALDEGERIA,A Coruña/La Coruña
15270,BERROXE,A Coruña/La Coruña
